timestamp,SpeedPeakX
2023-02-18 00:44:33,5.609999656677246
2023-02-18 01:44:34,5.119999885559082
2023-02-18 04:04:36,5.71999979019165
2023-02-18 04:09:36,5.579999923706055
2023-02-18 08:24:39,5.239999771118164
2023-02-18 08:59:40,5.259999752044678
2023-02-18 09:54:40,5.069999694824219
2023-02-18 10:14:41,7.059999942779541
2023-02-18 11:49:42,5.819999694824219
2023-02-18 12:24:42,5.309999942779541
2023-02-18 12:29:42,5.650000095367432
2023-02-18 12:39:43,5.440000057220459
2023-02-18 12:49:43,5.509999752044678
2023-02-18 12:59:43,5.75
2023-02-18 13:04:43,5.199999809265137
2023-02-18 13:44:43,5.400000095367432
2023-02-18 13:49:43,5.87999963760376
2023-02-18 15:04:45,5.159999847412109
2023-02-18 15:19:45,5.089999675750732
2023-02-18 20:09:48,5.989999771118164
2023-02-18 20:49:49,5.259999752044678
2023-02-18 22:44:50,5.480000019073486
2023-02-18 22:49:50,6.069999694824219
2023-02-18 22:59:51,5.389999866485596
2023-02-18 23:49:51,5.199999809265137
2023-02-19 00:19:52,5.289999961853027
2023-02-19 00:39:52,5.449999809265137
2023-02-19 00:49:52,5.339999675750732
2023-02-19 01:04:53,5.069999694824219
2023-02-19 01:14:52,5.179999828338623
2023-02-19 04:24:55,5.059999942779541
2023-02-19 08:09:58,5.339999675750732
2023-02-19 09:04:59,5.069999694824219
2023-02-19 09:34:59,5.179999828338623
2023-02-19 09:39:59,5.269999980926514
2023-02-19 09:44:59,5.159999847412109
2023-02-19 18:10:06,5.259999752044678
2023-02-19 19:40:07,5.139999866485596
2023-02-20 02:10:12,5.099999904632568
2023-02-20 02:15:12,6.069999694824219
2023-02-20 02:40:12,5.659999847412109
2023-02-20 03:40:13,5.079999923706055
2023-02-20 04:00:13,5.119999885559082
2023-02-20 04:10:14,5.190000057220459
2023-02-20 04:15:14,6.009999752044678
2023-02-20 04:20:14,5.139999866485596
2023-02-20 04:40:14,5.079999923706055
2023-02-20 05:15:14,5.089999675750732
2023-02-20 05:30:15,5.71999979019165
2023-02-20 05:35:15,5.579999923706055
2023-02-20 05:40:15,5.769999980926514
2023-02-20 05:45:15,5.819999694824219
2023-02-20 05:50:15,5.609999656677246
2023-02-20 05:55:15,5.639999866485596
2023-02-20 06:00:15,6.139999866485596
2023-02-20 06:05:15,6.399999618530273
2023-02-20 06:10:15,6.259999752044678
2023-02-20 06:15:15,6.039999961853027
2023-02-20 06:20:15,6.5
2023-02-20 06:25:15,6.099999904632568
2023-02-20 06:30:15,5.589999675750732
2023-02-20 06:35:15,5.859999656677246
2023-02-20 06:40:16,6.46999979019165
2023-02-20 06:45:16,6.159999847412109
2023-02-20 06:50:16,5.989999771118164
2023-02-20 06:55:16,6.829999923706055
2023-02-20 07:00:16,6.21999979019165
2023-02-20 07:05:16,6.299999713897705
2023-02-20 07:10:16,5.829999923706055
2023-02-20 07:35:16,7.509999752044678
2023-02-20 07:40:16,6.869999885559082
2023-02-20 08:20:17,5.710000038146973
2023-02-20 09:10:17,5.059999942779541
2023-02-20 09:20:18,5.069999694824219
2023-02-20 09:50:18,5.46999979019165
2023-02-20 11:00:19,5.339999675750732
2023-02-25 10:56:54,5.460000038146973
2023-02-25 13:06:56,5.179999828338623
2023-02-27 04:02:27,5.059999942779541
2023-02-27 05:22:28,5.069999694824219
